date,indicator,value,series_id
2019-04-01,미국 CPI,255.233,CPIAUCSL
2019-05-01,미국 CPI,255.296,CPIAUCSL
2019-06-01,미국 CPI,255.213,CPIAUCSL
2019-07-01,미국 CPI,255.802,CPIAUCSL
2019-08-01,미국 CPI,256.036,CPIAUCSL
2019-09-01,미국 CPI,256.43,CPIAUCSL
2019-10-01,미국 CPI,257.155,CPIAUCSL
2019-11-01,미국 CPI,257.879,CPIAUCSL
2019-12-01,미국 CPI,258.63,CPIAUCSL
2015-01-01,미국 실업률,5.7,UNRATE
2015-02-01,미국 실업률,5.5,UNRATE
2015-03-01,미국 실업률,5.4,UNRATE
2015-04-01,미국 실업률,5.4,UNRATE
2015-05-01,미국 실업률,5.6,UNRATE
2015-06-01,미국 실업률,5.3,UNRATE
2015-07-01,미국 실업률,5.2,UNRATE
2015-08-01,미국 실업률,5.1,UNRATE
2015-09-01,미국 실업률,5.0,UNRATE
2015-10-01,미국 실업률,5.0,UNRATE
2015-11-01,미국 실업률,5.1,UNRATE
2015-12-01,미국 실업률,5.0,UNRATE
2016-01-01,미국 실업률,4.8,UNRATE
2016-02-01,미국 실업률,4.9,UNRATE
2016-03-01,미국 실업률,5.0,UNRATE
2016-04-01,미국 실업률,5.1,UNRATE
2016-05-01,미국 실업률,4.8,UNRATE
2016-06-01,미국 실업률,4.9,UNRATE
2016-07-01,미국 실업률,4.8,UNRATE
2016-08-01,미국 실업률,4.9,UNRATE
2016-09-01,미국 실업률,5.0,UNRATE
2016-10-01,미국 실업률,4.9,UNRATE
2016-11-01,미국 실업률,4.7,UNRATE
2016-12-01,미국 실업률,4.7,UNRATE
2017-01-01,미국 실업률,4.7,UNRATE
2017-02-01,미국 실업률,4.6,UNRATE
2017-03-01,미국 실업률,4.4,UNRATE
2017-04-01,미국 실업률,4.4,UNRATE
2017-05-01,미국 실업률,4.4,UNRATE
2017-06-01,미국 실업률,4.3,UNRATE
2017-07-01,미국 실업률,4.3,UNRATE
2017-08-01,미국 실업률,4.4,UNRATE
2017-09-01,미국 실업률,4.3,UNRATE
2017-10-01,미국 실업률,4.2,UNRATE
2017-11-01,미국 실업률,4.2,UNRATE
2017-12-01,미국 실업률,4.1,UNRATE
2018-01-01,미국 실업률,4.0,UNRATE
2018-02-01,미국 실업률,4.1,UNRATE
2018-03-01,미국 실업률,4.0,UNRATE
2018-04-01,미국 실업률,4.0,UNRATE
2018-05-01,미국 실업률,3.8,UNRATE
2018-06-01,미국 실업률,4.0,UNRATE
2018-07-01,미국 실업률,3.8,UNRATE
2018-08-01,미국 실업률,3.8,UNRATE
2018-09-01,미국 실업률,3.7,UNRATE
2018-10-01,미국 실업률,3.8,UNRATE
2018-11-01,미국 실업률,3.8,UNRATE
2018-12-01,미국 실업률,3.9,UNRATE
2019-01-01,미국 실업률,4.0,UNRATE
2019-02-01,미국 실업률,3.8,UNRATE
2019-03-01,미국 실업률,3.8,UNRATE
2019-04-01,미국 실업률,3.7,UNRATE
2019-05-01,미국 실업률,3.6,UNRATE
2019-06-01,미국 실업률,3.6,UNRATE
2019-07-01,미국 실업률,3.7,UNRATE
2019-08-01,미국 실업률,3.6,UNRATE
2019-09-01,미국 실업률,3.5,UNRATE
2019-10-01,미국 실업률,3.6,UNRATE
2019-11-01,미국 실업률,3.6,UNRATE
2019-12-01,미국 실업률,3.6,UNRATE
2015-01-01,미국 비농업 고용자수,140568.0,PAYEMS
2015-02-01,미국 비농업 고용자수,140827.0,PAYEMS
2015-03-01,미국 비농업 고용자수,140923.0,PAYEMS
2015-04-01,미국 비농업 고용자수,141196.0,PAYEMS
2015-05-01,미국 비농업 고용자수,141538.0,PAYEMS
2015-06-01,미국 비농업 고용자수,141709.0,PAYEMS
2015-07-01,미국 비농업 고용자수,141991.0,PAYEMS
2015-08-01,미국 비농업 고용자수,142125.0,PAYEMS
2015-09-01,미국 비농업 고용자수,142275.0,PAYEMS
2015-10-01,미국 비농업 고용자수,142579.0,PAYEMS
2015-11-01,미국 비농업 고용자수,142808.0,PAYEMS
2015-12-01,미국 비농업 고용자수,143077.0,PAYEMS
2016-01-01,미국 비농업 고용자수,143210.0,PAYEMS
2016-02-01,미국 비농업 고용자수,143407.0,PAYEMS
2016-03-01,미국 비농업 고용자수,143662.0,PAYEMS
2016-04-01,미국 비농업 고용자수,143855.0,PAYEMS
2016-05-01,미국 비농업 고용자수,143900.0,PAYEMS
2016-06-01,미국 비농업 고용자수,144146.0,PAYEMS
2016-07-01,미국 비농업 고용자수,144520.0,PAYEMS
2016-08-01,미국 비농업 고용자수,144662.0,PAYEMS
2016-09-01,미국 비농업 고용자수,144967.0,PAYEMS
2016-10-01,미국 비농업 고용자수,145066.0,PAYEMS
2016-11-01,미국 비농업 고용자수,145183.0,PAYEMS
2016-12-01,미국 비농업 고용자수,145408.0,PAYEMS
2017-01-01,미국 비농업 고용자수,145628.0,PAYEMS
2017-02-01,미국 비농업 고용자수,145848.0,PAYEMS
2017-03-01,미국 비농업 고용자수,145969.0,PAYEMS
2017-04-01,미국 비농업 고용자수,146174.0,PAYEMS
2017-05-01,미국 비농업 고용자수,146380.0,PAYEMS
2017-06-01,미국 비농업 고용자수,146583.0,PAYEMS
2017-07-01,미국 비농업 고용자수,146772.0,PAYEMS
2017-08-01,미국 비농업 고용자수,146919.0,PAYEMS
2017-09-01,미국 비농업 고용자수,147007.0,PAYEMS
2017-10-01,미국 비농업 고용자수,147150.0,PAYEMS
2017-11-01,미국 비농업 고용자수,147373.0,PAYEMS
2017-12-01,미국 비농업 고용자수,147523.0,PAYEMS
2018-01-01,미국 비농업 고용자수,147660.0,PAYEMS
2018-02-01,미국 비농업 고용자수,148054.0,PAYEMS
2018-03-01,미국 비농업 고용자수,148280.0,PAYEMS
2018-04-01,미국 비농업 고용자수,148422.0,PAYEMS
2018-05-01,미국 비농업 고용자수,148740.0,PAYEMS
2018-06-01,미국 비농업 고용자수,148959.0,PAYEMS
2018-07-01,미국 비농업 고용자수,149020.0,PAYEMS
2018-08-01,미국 비농업 고용자수,149279.0,PAYEMS
2018-09-01,미국 비농업 고용자수,149358.0,PAYEMS
2018-10-01,미국 비농업 고용자수,149526.0,PAYEMS
2018-11-01,미국 비농업 고용자수,149617.0,PAYEMS
2018-12-01,미국 비농업 고용자수,149809.0,PAYEMS
2019-01-01,미국 비농업 고용자수,150059.0,PAYEMS
2019-02-01,미국 비농업 고용자수,150065.0,PAYEMS
2019-03-01,미국 비농업 고용자수,150295.0,PAYEMS
2019-04-01,미국 비농업 고용자수,150593.0,PAYEMS
2019-05-01,미국 비농업 고용자수,150621.0,PAYEMS
2019-06-01,미국 비농업 고용자수,150839.0,PAYEMS
2019-07-01,미국 비농업 고용자수,150936.0,PAYEMS
2019-08-01,미국 비농업 고용자수,151171.0,PAYEMS
2019-09-01,미국 비농업 고용자수,151365.0,PAYEMS
2019-10-01,미국 비농업 고용자수,151460.0,PAYEMS
2019-11-01,미국 비농업 고용자수,151668.0,PAYEMS
2019-12-01,미국 비농업 고용자수,151795.0,PAYEMS
2015-01-01,연방기금금리,0.06,DFF
2015-01-02,연방기금금리,0.12,DFF
2015-01-03,연방기금금리,0.12,DFF
2015-01-04,연방기금금리,0.12,DFF
2015-01-05,연방기금금리,0.12,DFF
2015-01-06,연방기금금리,0.12,DFF
2015-01-07,연방기금금리,0.12,DFF
2015-01-08,연방기금금리,0.12,DFF
2015-01-09,연방기금금리,0.12,DFF
2015-01-10,연방기금금리,0.12,DFF
2015-01-11,연방기금금리,0.12,DFF
2015-01-12,연방기금금리,0.12,DFF
2015-01-13,연방기금금리,0.12,DFF
2015-01-14,연방기금금리,0.12,DFF
2015-01-15,연방기금금리,0.12,DFF
2015-01-16,연방기금금리,0.13,DFF
2015-01-17,연방기금금리,0.13,DFF
2015-01-18,연방기금금리,0.13,DFF
2015-01-19,연방기금금리,0.13,DFF
2015-01-20,연방기금금리,0.12,DFF
2015-01-21,연방기금금리,0.12,DFF
2015-01-22,연방기금금리,0.12,DFF
2015-01-23,연방기금금리,0.12,DFF
2015-01-24,연방기금금리,0.12,DFF
2015-01-25,연방기금금리,0.12,DFF
2015-01-26,연방기금금리,0.12,DFF
2015-01-27,연방기금금리,0.11,DFF
2015-01-28,연방기금금리,0.12,DFF
2015-01-29,연방기금금리,0.11,DFF
2015-01-30,연방기금금리,0.06,DFF
2015-01-31,연방기금금리,0.06,DFF
2015-02-01,연방기금금리,0.06,DFF
2015-02-02,연방기금금리,0.12,DFF
2015-02-03,연방기금금리,0.12,DFF
2015-02-04,연방기금금리,0.11,DFF
2015-02-05,연방기금금리,0.12,DFF
2015-02-06,연방기금금리,0.11,DFF
2015-02-07,연방기금금리,0.11,DFF
2015-02-08,연방기금금리,0.11,DFF
2015-02-09,연방기금금리,0.12,DFF
2015-02-10,연방기금금리,0.12,DFF
2015-02-11,연방기금금리,0.12,DFF
2015-02-12,연방기금금리,0.12,DFF
2015-02-13,연방기금금리,0.12,DFF
2015-02-14,연방기금금리,0.12,DFF
2015-02-15,연방기금금리,0.12,DFF
2015-02-16,연방기금금리,0.12,DFF
2015-02-17,연방기금금리,0.12,DFF
2015-02-18,연방기금금리,0.12,DFF
2015-02-19,연방기금금리,0.12,DFF
2015-02-20,연방기금금리,0.12,DFF
2015-02-21,연방기금금리,0.12,DFF
2015-02-22,연방기금금리,0.12,DFF
2015-02-23,연방기금금리,0.11,DFF
2015-02-24,연방기금금리,0.11,DFF
2015-02-25,연방기금금리,0.11,DFF
2015-02-26,연방기금금리,0.11,DFF
2015-02-27,연방기금금리,0.06,DFF
2015-02-28,연방기금금리,0.06,DFF
2015-03-01,연방기금금리,0.06,DFF
2015-03-02,연방기금금리,0.12,DFF
2015-03-03,연방기금금리,0.12,DFF
2015-03-04,연방기금금리,0.11,DFF
2015-03-05,연방기금금리,0.11,DFF
2015-03-06,연방기금금리,0.12,DFF
2015-03-07,연방기금금리,0.12,DFF
2015-03-08,연방기금금리,0.12,DFF
2015-03-09,연방기금금리,0.12,DFF
2015-03-10,연방기금금리,0.12,DFF
2015-03-11,연방기금금리,0.11,DFF
2015-03-12,연방기금금리,0.11,DFF
2015-03-13,연방기금금리,0.11,DFF
2015-03-14,연방기금금리,0.11,DFF
2015-03-15,연방기금금리,0.11,DFF
2015-03-16,연방기금금리,0.12,DFF
2015-03-17,연방기금금리,0.12,DFF
2015-03-18,연방기금금리,0.11,DFF
2015-03-19,연방기금금리,0.12,DFF
2015-03-20,연방기금금리,0.12,DFF
2015-03-21,연방기금금리,0.12,DFF
2015-03-22,연방기금금리,0.12,DFF
2015-03-23,연방기금금리,0.12,DFF
2015-03-24,연방기금금리,0.11,DFF
2015-03-25,연방기금금리,0.12,DFF
2015-03-26,연방기금금리,0.11,DFF
2015-03-27,연방기금금리,0.12,DFF
2015-03-28,연방기금금리,0.12,DFF
2015-03-29,연방기금금리,0.12,DFF
2015-03-30,연방기금금리,0.12,DFF
2015-03-31,연방기금금리,0.06,DFF
2015-04-01,연방기금금리,0.12,DFF
2015-04-02,연방기금금리,0.12,DFF
2015-04-03,연방기금금리,0.12,DFF
2015-04-04,연방기금금리,0.12,DFF
2015-04-05,연방기금금리,0.12,DFF
2015-04-06,연방기금금리,0.13,DFF
2015-04-07,연방기금금리,0.12,DFF
2015-04-08,연방기금금리,0.12,DFF
2015-04-09,연방기금금리,0.12,DFF
2015-04-10,연방기금금리,0.12,DFF
2015-04-11,연방기금금리,0.12,DFF
2015-04-12,연방기금금리,0.12,DFF
2015-04-13,연방기금금리,0.13,DFF
2015-04-14,연방기금금리,0.13,DFF
2015-04-15,연방기금금리,0.13,DFF
2015-04-16,연방기금금리,0.13,DFF
2015-04-17,연방기금금리,0.13,DFF
2015-04-18,연방기금금리,0.13,DFF
2015-04-19,연방기금금리,0.13,DFF
2015-04-20,연방기금금리,0.13,DFF
2015-04-21,연방기금금리,0.13,DFF
2015-04-22,연방기금금리,0.13,DFF
2015-04-23,연방기금금리,0.13,DFF
2015-04-24,연방기금금리,0.13,DFF
2015-04-25,연방기금금리,0.13,DFF
2015-04-26,연방기금금리,0.13,DFF
2015-04-27,연방기금금리,0.13,DFF
2015-04-28,연방기금금리,0.13,DFF
2015-04-29,연방기금금리,0.13,DFF
2015-04-30,연방기금금리,0.08,DFF
2015-05-01,연방기금금리,0.13,DFF
2015-05-02,연방기금금리,0.13,DFF
2015-05-03,연방기금금리,0.13,DFF
2015-05-04,연방기금금리,0.13,DFF
2015-05-05,연방기금금리,0.13,DFF
2015-05-06,연방기금금리,0.13,DFF
2015-05-07,연방기금금리,0.13,DFF
2015-05-08,연방기금금리,0.13,DFF
2015-05-09,연방기금금리,0.13,DFF
2015-05-10,연방기금금리,0.13,DFF
2015-05-11,연방기금금리,0.13,DFF
2015-05-12,연방기금금리,0.13,DFF
2015-05-13,연방기금금리,0.13,DFF
2015-05-14,연방기금금리,0.13,DFF
2015-05-15,연방기금금리,0.13,DFF
2015-05-16,연방기금금리,0.13,DFF
2015-05-17,연방기금금리,0.13,DFF
2015-05-18,연방기금금리,0.13,DFF
2015-05-19,연방기금금리,0.12,DFF
2015-05-20,연방기금금리,0.12,DFF
2015-05-21,연방기금금리,0.12,DFF
2015-05-22,연방기금금리,0.13,DFF
2015-05-23,연방기금금리,0.13,DFF
2015-05-24,연방기금금리,0.13,DFF
2015-05-25,연방기금금리,0.13,DFF
2015-05-26,연방기금금리,0.12,DFF
2015-05-27,연방기금금리,0.12,DFF
2015-05-28,연방기금금리,0.12,DFF
2015-05-29,연방기금금리,0.08,DFF
2015-05-30,연방기금금리,0.08,DFF
2015-05-31,연방기금금리,0.08,DFF
2015-06-01,연방기금금리,0.12,DFF
2015-06-02,연방기금금리,0.12,DFF
2015-06-03,연방기금금리,0.13,DFF
2015-06-04,연방기금금리,0.13,DFF
2015-06-05,연방기금금리,0.13,DFF
2015-06-06,연방기금금리,0.13,DFF
2015-06-07,연방기금금리,0.13,DFF
2015-06-08,연방기금금리,0.13,DFF
2015-06-09,연방기금금리,0.13,DFF
2015-06-10,연방기금금리,0.13,DFF
2015-06-11,연방기금금리,0.13,DFF
2015-06-12,연방기금금리,0.13,DFF
2015-06-13,연방기금금리,0.13,DFF
2015-06-14,연방기금금리,0.13,DFF
2015-06-15,연방기금금리,0.13,DFF
2015-06-16,연방기금금리,0.14,DFF
2015-06-17,연방기금금리,0.14,DFF
2015-06-18,연방기금금리,0.14,DFF
2015-06-19,연방기금금리,0.13,DFF
2015-06-20,연방기금금리,0.13,DFF
2015-06-21,연방기금금리,0.13,DFF
2015-06-22,연방기금금리,0.13,DFF
2015-06-23,연방기금금리,0.13,DFF
2015-06-24,연방기금금리,0.13,DFF
2015-06-25,연방기금금리,0.13,DFF
2015-06-26,연방기금금리,0.13,DFF
2015-06-27,연방기금금리,0.13,DFF
2015-06-28,연방기금금리,0.13,DFF
2015-06-29,연방기금금리,0.14,DFF
2015-06-30,연방기금금리,0.08,DFF
2015-07-01,연방기금금리,0.13,DFF
2015-07-02,연방기금금리,0.13,DFF
2015-07-03,연방기금금리,0.13,DFF
2015-07-04,연방기금금리,0.13,DFF
2015-07-05,연방기금금리,0.13,DFF
2015-07-06,연방기금금리,0.13,DFF
2015-07-07,연방기금금리,0.13,DFF
2015-07-08,연방기금금리,0.13,DFF
2015-07-09,연방기금금리,0.13,DFF
2015-07-10,연방기금금리,0.13,DFF
2015-07-11,연방기금금리,0.13,DFF
2015-07-12,연방기금금리,0.13,DFF
2015-07-13,연방기금금리,0.13,DFF
2015-07-14,연방기금금리,0.13,DFF
2015-07-15,연방기금금리,0.13,DFF
2015-07-16,연방기금금리,0.14,DFF
2015-07-17,연방기금금리,0.13,DFF
2015-07-18,연방기금금리,0.13,DFF
2015-07-19,연방기금금리,0.13,DFF
2015-07-20,연방기금금리,0.14,DFF
2015-07-21,연방기금금리,0.13,DFF
2015-07-22,연방기금금리,0.13,DFF
2015-07-23,연방기금금리,0.13,DFF
2015-07-24,연방기금금리,0.13,DFF
2015-07-25,연방기금금리,0.13,DFF
2015-07-26,연방기금금리,0.13,DFF
2015-07-27,연방기금금리,0.14,DFF
2015-07-28,연방기금금리,0.14,DFF
2015-07-29,연방기금금리,0.14,DFF
2015-07-30,연방기금금리,0.14,DFF
2015-07-31,연방기금금리,0.08,DFF
2015-08-01,연방기금금리,0.08,DFF
2015-08-02,연방기금금리,0.08,DFF
2015-08-03,연방기금금리,0.14,DFF
2015-08-04,연방기금금리,0.14,DFF
2015-08-05,연방기금금리,0.14,DFF
2015-08-06,연방기금금리,0.14,DFF
2015-08-07,연방기금금리,0.14,DFF
2015-08-08,연방기금금리,0.14,DFF
2015-08-09,연방기금금리,0.14,DFF
2015-08-10,연방기금금리,0.14,DFF
2015-08-11,연방기금금리,0.15,DFF
2015-08-12,연방기금금리,0.15,DFF
2015-08-13,연방기금금리,0.15,DFF
2015-08-14,연방기금금리,0.14,DFF
2015-08-15,연방기금금리,0.14,DFF
2015-08-16,연방기금금리,0.14,DFF
2015-08-17,연방기금금리,0.15,DFF
2015-08-18,연방기금금리,0.15,DFF
2015-08-19,연방기금금리,0.15,DFF
2015-08-20,연방기금금리,0.15,DFF
2015-08-21,연방기금금리,0.15,DFF
2015-08-22,연방기금금리,0.15,DFF
2015-08-23,연방기금금리,0.15,DFF
2015-08-24,연방기금금리,0.15,DFF
2015-08-25,연방기금금리,0.15,DFF
2015-08-26,연방기금금리,0.14,DFF
2015-08-27,연방기금금리,0.14,DFF
2015-08-28,연방기금금리,0.14,DFF
2015-08-29,연방기금금리,0.14,DFF
2015-08-30,연방기금금리,0.14,DFF
2015-08-31,연방기금금리,0.08,DFF
2015-09-01,연방기금금리,0.14,DFF
2015-09-02,연방기금금리,0.14,DFF
2015-09-03,연방기금금리,0.14,DFF
2015-09-04,연방기금금리,0.14,DFF
2015-09-05,연방기금금리,0.14,DFF
2015-09-06,연방기금금리,0.14,DFF
2015-09-07,연방기금금리,0.14,DFF
2015-09-08,연방기금금리,0.14,DFF
2015-09-09,연방기금금리,0.14,DFF
2015-09-10,연방기금금리,0.14,DFF
2015-09-11,연방기금금리,0.14,DFF
2015-09-12,연방기금금리,0.14,DFF
2015-09-13,연방기금금리,0.14,DFF
2015-09-14,연방기금금리,0.14,DFF
2015-09-15,연방기금금리,0.14,DFF
2015-09-16,연방기금금리,0.14,DFF
2015-09-17,연방기금금리,0.14,DFF
2015-09-18,연방기금금리,0.14,DFF
2015-09-19,연방기금금리,0.14,DFF
2015-09-20,연방기금금리,0.14,DFF
2015-09-21,연방기금금리,0.14,DFF
2015-09-22,연방기금금리,0.14,DFF
2015-09-23,연방기금금리,0.14,DFF
2015-09-24,연방기금금리,0.14,DFF
2015-09-25,연방기금금리,0.13,DFF
2015-09-26,연방기금금리,0.13,DFF
2015-09-27,연방기금금리,0.13,DFF
2015-09-28,연방기금금리,0.13,DFF
2015-09-29,연방기금금리,0.13,DFF
2015-09-30,연방기금금리,0.07,DFF
2015-10-01,연방기금금리,0.13,DFF
2015-10-02,연방기금금리,0.13,DFF
2015-10-03,연방기금금리,0.13,DFF
2015-10-04,연방기금금리,0.13,DFF
2015-10-05,연방기금금리,0.13,DFF
2015-10-06,연방기금금리,0.13,DFF
2015-10-07,연방기금금리,0.13,DFF
2015-10-08,연방기금금리,0.13,DFF
2015-10-09,연방기금금리,0.13,DFF
2015-10-10,연방기금금리,0.13,DFF
2015-10-11,연방기금금리,0.13,DFF
2015-10-12,연방기금금리,0.13,DFF
2015-10-13,연방기금금리,0.13,DFF
2015-10-14,연방기금금리,0.13,DFF
2015-10-15,연방기금금리,0.13,DFF
2015-10-16,연방기금금리,0.13,DFF
2015-10-17,연방기금금리,0.13,DFF
2015-10-18,연방기금금리,0.13,DFF
2015-10-19,연방기금금리,0.13,DFF
2015-10-20,연방기금금리,0.13,DFF
2015-10-21,연방기금금리,0.13,DFF
2015-10-22,연방기금금리,0.12,DFF
2015-10-23,연방기금금리,0.12,DFF
2015-10-24,연방기금금리,0.12,DFF
2015-10-25,연방기금금리,0.12,DFF
2015-10-26,연방기금금리,0.12,DFF
2015-10-27,연방기금금리,0.12,DFF
2015-10-28,연방기금금리,0.12,DFF
2015-10-29,연방기금금리,0.12,DFF
2015-10-30,연방기금금리,0.07,DFF
2015-10-31,연방기금금리,0.07,DFF
2015-11-01,연방기금금리,0.07,DFF
2015-11-02,연방기금금리,0.12,DFF
2015-11-03,연방기금금리,0.12,DFF
2015-11-04,연방기금금리,0.12,DFF
2015-11-05,연방기금금리,0.12,DFF
2015-11-06,연방기금금리,0.12,DFF
2015-11-07,연방기금금리,0.12,DFF
2015-11-08,연방기금금리,0.12,DFF
2015-11-09,연방기금금리,0.12,DFF
2015-11-10,연방기금금리,0.12,DFF
2015-11-11,연방기금금리,0.12,DFF
2015-11-12,연방기금금리,0.12,DFF
2015-11-13,연방기금금리,0.12,DFF
2015-11-14,연방기금금리,0.12,DFF
2015-11-15,연방기금금리,0.12,DFF
2015-11-16,연방기금금리,0.13,DFF
2015-11-17,연방기금금리,0.13,DFF
2015-11-18,연방기금금리,0.12,DFF
2015-11-19,연방기금금리,0.12,DFF
2015-11-20,연방기금금리,0.12,DFF
2015-11-21,연방기금금리,0.12,DFF
2015-11-22,연방기금금리,0.12,DFF
2015-11-23,연방기금금리,0.12,DFF
2015-11-24,연방기금금리,0.12,DFF
2015-11-25,연방기금금리,0.12,DFF
2015-11-26,연방기금금리,0.12,DFF
2015-11-27,연방기금금리,0.12,DFF
2015-11-28,연방기금금리,0.12,DFF
2015-11-29,연방기금금리,0.12,DFF
2015-11-30,연방기금금리,0.08,DFF
2015-12-01,연방기금금리,0.13,DFF
2015-12-02,연방기금금리,0.13,DFF
2015-12-03,연방기금금리,0.13,DFF
2015-12-04,연방기금금리,0.13,DFF
2015-12-05,연방기금금리,0.13,DFF
2015-12-06,연방기금금리,0.13,DFF
2015-12-07,연방기금금리,0.13,DFF
2015-12-08,연방기금금리,0.13,DFF
2015-12-09,연방기금금리,0.14,DFF
2015-12-10,연방기금금리,0.14,DFF
2015-12-11,연방기금금리,0.14,DFF
2015-12-12,연방기금금리,0.14,DFF
2015-12-13,연방기금금리,0.14,DFF
2015-12-14,연방기금금리,0.15,DFF
2015-12-15,연방기금금리,0.15,DFF
2015-12-16,연방기금금리,0.15,DFF
2015-12-17,연방기금금리,0.37,DFF
2015-12-18,연방기금금리,0.37,DFF
2015-12-19,연방기금금리,0.37,DFF
2015-12-20,연방기금금리,0.37,DFF
2015-12-21,연방기금금리,0.36,DFF
2015-12-22,연방기금금리,0.36,DFF
2015-12-23,연방기금금리,0.36,DFF
2015-12-24,연방기금금리,0.36,DFF
2015-12-25,연방기금금리,0.36,DFF
2015-12-26,연방기금금리,0.36,DFF
2015-12-27,연방기금금리,0.36,DFF
2015-12-28,연방기금금리,0.36,DFF
2015-12-29,연방기금금리,0.36,DFF
2015-12-30,연방기금금리,0.35,DFF
2015-12-31,연방기금금리,0.2,DFF
2016-01-01,연방기금금리,0.2,DFF
2016-01-02,연방기금금리,0.2,DFF
2016-01-03,연방기금금리,0.2,DFF
2016-01-04,연방기금금리,0.36,DFF
2016-01-05,연방기금금리,0.36,DFF
2016-01-06,연방기금금리,0.36,DFF
2016-01-07,연방기금금리,0.36,DFF
2016-01-08,연방기금금리,0.36,DFF
2016-01-09,연방기금금리,0.36,DFF
2016-01-10,연방기금금리,0.36,DFF
2016-01-11,연방기금금리,0.36,DFF
2016-01-12,연방기금금리,0.36,DFF
2016-01-13,연방기금금리,0.36,DFF
2016-01-14,연방기금금리,0.36,DFF
2016-01-15,연방기금금리,0.36,DFF
2016-01-16,연방기금금리,0.36,DFF
2016-01-17,연방기금금리,0.36,DFF
2016-01-18,연방기금금리,0.36,DFF
2016-01-19,연방기금금리,0.36,DFF
2016-01-20,연방기금금리,0.37,DFF
2016-01-21,연방기금금리,0.37,DFF
2016-01-22,연방기금금리,0.38,DFF
2016-01-23,연방기금금리,0.38,DFF
2016-01-24,연방기금금리,0.38,DFF
2016-01-25,연방기금금리,0.38,DFF
