timestamp,keyword,title,link,description,pubDate,
2025-11-06 9:38,부동산,"새마을금고 대출 연체율, 6%대로 회복…&quot;부실채권 정리 효과&quot;",https://www.thepublic.kr/news/articleView.html?idxno=282678,"연체율 급등은 <b>부동산</b> 프로젝트파이낸싱(PF) 부실의 여파였다. 이를 타개하기 위해 새마을금고중앙회는 올해 7월 부실채권 정리를 전담할 MG자산관리회사(MG AMCO)를 출범시켰고, 하반기부터 본격적인 부실채권 매각에... ","Thu, 06 Nov 2025 18:28:00 +0900",
2025-11-06 9:38,부동산,"&quot;정보 제공자에서 실행 도우미로&quot;…네이버, 'AI 에이전트 기업' 꿈꾼다",https://n.news.naver.com/mnews/article/138/0002208953?sid=004,<b>부동산</b>이나 정책 같은 정보성 영역에도 에이전트가 적용된다고 하는데. A. 예를 들어 '내 연봉이 이 정도인데 이번 정부 대출정책 대상이 될까?'라고 물으면 지금은 여러 페이지를 찾아봐야 답을 얻을 수 있다. 하지만... ,"Thu, 06 Nov 2025 18:27:00 +0900",
2025-11-06 9:38,부동산,서울시 권한 커진 재정비 사업... 숭례문·덕수궁 옆에도 삽 뜨나,https://n.news.naver.com/mnews/article/014/0005431000?sid=102,"한 <b>부동산</b> 전문 변호사는 &quot;현행법상 보존지역은 법을 따라야 하지만, 보존지역 밖은 '검토 대상'에 불과하기 때문에 지자체 재량이 넓다&quot;며 &quot;삭제 조항이 그대로 있더라도 사실상 사업 추진이 가능했는데, 대법원 판단으로... ","Thu, 06 Nov 2025 18:26:00 +0900",
2025-11-06 9:38,부동산,"[증권투자업계동향]삼성·KB운용, ‘ETF 투자전략’ 세미나 개최…미래...",https://www.nspna.com/news/?mode=view&newsid=785812,"◆미래에셋증권, 영업이익 55.5% 급감…“<b>부동산</b> 펀드 매각 회계처리 탓” 미래에셋증권의 올해 3분기... 알파돔 <b>부동산</b> 매각 시 국제회계기준에 따라 수익 및 비용이 구분된 결과”라고 설명했다. ◆KB증권... ","Thu, 06 Nov 2025 18:26:00 +0900",
2025-11-06 9:38,부동산,[강남視角] 주식과 <b>부동산</b> 그리고 투자,https://n.news.naver.com/mnews/article/014/0005430993?sid=110,"정부가 두 팔을 걷고 나선 증시 부양책의 대척점에는 <b>부동산</b>이 있다. 이재명 정부는 출범 이후 4개월 만에 세차례에 걸쳐 굵직한 <b>부동산</b> 정책을 발표했다. 6월 27일 발표한 '가계부채 관리 강화 방안', 9월 7일의... ","Thu, 06 Nov 2025 18:25:00 +0900",
2025-11-06 9:38,부동산,집값 뛰자 '부모찬스' 늘었다…강남3구 올해만 증여 1452건,https://n.news.naver.com/mnews/article/014/0005430991?sid=101,"단 부담부 증여는 허가를 받아야 한다, 서진형 광운대 <b>부동산</b>법무학과 교수는 &quot;매도해서 양도세를 내느니... 곳&quot;이라며 &quot;<b>부동산</b> 정책의 부정적인 효과가 증여 확산으로 나타나고 있다&quot;고 전했다. 서 교수는 &quot;현 정부의... ","Thu, 06 Nov 2025 18:25:00 +0900",
2025-11-06 9:38,부동산,"송파구 아파트, 최근 2주간 실거래가 하락…최고가 대비 최대 20%↓",https://www.mstoday.co.kr/news/articleView.html?idxno=99376,출처= 아실 <b>부동산</b> 빅데이터 플랫폼 '아실(아파트실거래가)'에 따르면 최근 2주간 서울 송파구 아파트의 하락 거래가 꾸준히 증가하고 있다. 대부분 최고가 대비 하락한 가격에 체결됐다. 송파구 잠실동... ,"Thu, 06 Nov 2025 18:24:00 +0900",
2025-11-06 9:38,부동산,"마산회원구, <b>부동산</b>중개업 종사자 역량 강화 교육 실시",https://www.newsgn.com/news/articleView.html?idxno=514838,창원특례시 마산회원구(구청장 제종남)는 6일 우리누리청소년문화센터 소공연장에서 관내 <b>부동산</b>중개업 종사자 300여 명을 대상으로 <b>부동산</b> 거래사고 예방 및 전문성 강화를 위한 교육을 성공적으로 개최했다고 밝혔다.... ,"Thu, 06 Nov 2025 18:22:00 +0900",
2025-11-06 9:38,부동산,700만원 내고 풀려난 프린스그룹 비서 '밝은 미소'에…&quot;사법 무너졌다&quot;...,https://n.news.naver.com/mnews/article/277/0005675868?sid=104,대만 검찰은 프린스그룹이 대만에 세운 페이퍼컴퍼니를 이용해 구입한 호화주택 11채 등 <b>부동산</b>과 대만 랜드마크빌딩 타이베이101의 15층과 49층에 사무실이 있는 회사인 톈쉬 등 관련 기업 12개사에 대한 강제 수사를... ,"Thu, 06 Nov 2025 18:22:00 +0900",
2025-11-06 9:38,부동산,"넷마블, 비게임 사업 재정비 속도… 지타운피에프브이 지분 95% 확보",https://www.tokenpost.kr/news/game/300434,"지타운피에프브이는 <b>부동산</b> 개발 및 공급업을 전문으로 하는 넷마블의 비상장 계열사로, 그룹 내부에서 비핵심 사업으로 분류돼왔던 영역이다. 그러나 최근 들어 경기 회복세에 기대를 건 주요 대기업들이 보유 <b>부동산</b>... ","Thu, 06 Nov 2025 18:22:00 +0900",
2025-11-06 9:38,부동산,[2026년 경제·환율 전망] &quot;반도체 수출 쏠림 확대...달러 약세 환경&quot;,https://www.betanews.net/article/view/beta202511060091,"그는 한국은행 금리정책 결정변수로 ▲금융안정(환율, <b>부동산</b> 가격) ▲경기 등을 꼽았다. 이어 그는 “내년 상반기까지 마이너스 Output gap과 인하기조 유지 발언은 금융안정(주택가격 안정)이 전제된 것”이라며... ","Thu, 06 Nov 2025 18:22:00 +0900",
2025-11-06 9:38,부동산,"관세협상 '비준' 줄다리기, 그 속내는[지지율 대책회의]",https://n.news.naver.com/mnews/article/079/0004083371?sid=100,"지금 당장은 우리 <b>부동산</b> 정책처럼 콘크리트를 쳐서 막아 놓고, 대법원 판결까지 보면서 진도를 나가도 안 늦다고 생각을 하는데. 만약에 이거를 국회에서 비준 받아가지고 법으로 만들어 놓잖아요? 법적 지위를 갖게... ","Thu, 06 Nov 2025 18:21:00 +0900",
2025-11-06 9:38,부동산,“24억이 65억 되는 마법”… 분상제 역대 최고가 반포 ‘래미안 트리니...,https://n.news.naver.com/mnews/article/020/0003672629?sid=101,"정부의 10·15 <b>부동산</b> 대책으로 대출한도가 강화되면서 시가 25억 원 초과 주택은 최대 2억 원까지만 주택담보대출이 가능하다. 이에 따라 84㎡형에 당첨되더라도 최소 25억 원, 옵션과 세금까지 고려하면 30억 원가량의... ","Thu, 06 Nov 2025 18:21:00 +0900",
2025-11-06 9:38,반도체,‘<b>반도체</b>의 힘’… 2025년 누적 경상수지 사상 최대 기록,https://n.news.naver.com/mnews/article/022/0004080833?sid=101,"29개월째 흑자 행진을 이어간 가운데 ‘슈퍼사이클’에 접어든 <b>반도체</b> 수출 호황이 견인차 역할을... 통관기준으로 전년 동월에 비해 선박(23.8%), <b>반도체</b>(22.1%), 전기·전자제품(14.0%), 승용차(14.0%) 등 수출액이... ","Thu, 06 Nov 2025 18:38:00 +0900",
2025-11-06 9:38,반도체,"네이버, 검색 넘어 쇼핑·예약까지…AI가 알아서 다한다",https://n.news.naver.com/mnews/article/011/0004552955?sid=105,아울러 <b>반도체</b>·자동차·조선 등 한국 핵심 제조업의 경쟁력 강화를 목표로 각 산업 특화 피지컬 AI도 개발한다. 최수연 네이버 대표는 6일 서울 삼성동 코엑스에서 열린 연례 기술·전략 콘퍼런스 ‘단’에서 “쇼핑을... ,"Thu, 06 Nov 2025 18:38:00 +0900",
2025-11-06 9:38,반도체,"[올댓차이나] 臺 증시, 나스닥 강세로 사흘 만에 반등 마감…0.66%↑",https://n.news.naver.com/mnews/article/003/0013586219?sid=104,"전체 시가 총액의 30%를 차지하는 <b>반도체</b> 위탁생산 TSMC가 0.34%, 전자기기 위탁제조 훙하이 정밀 0.... 반면 롄화전자(UMC)는 2.76%, <b>반도체</b> 개발설계주 롄파과기 3.01%, 선다 0.11%, 징위안 전자 1.36%, 가오지... ","Thu, 06 Nov 2025 18:37:00 +0900",
2025-11-06 9:38,반도체,"에이아이비즈, <b>반도체</b> 제조 AI 기술로 CES 2026 혁신상",https://n.news.naver.com/mnews/article/008/0005274760?sid=101,"앞두고 <b>반도체</b> 제조 AI(인공지능) 기술로 'CES 혁신상'을 수상했다고 6일 밝혔다. CES 혁신상은 미국... 더치보이는 <b>반도체</b> 제조 공정에서 발생하는 이상 신호를 실시간으로 진단, 단순 수율 저하 요인 예측을 넘어 문제의... ","Thu, 06 Nov 2025 18:37:00 +0900",
